numMintedSecondaryEvents,numSNXHolders,numsUSDHolders
4140,2649,2647

account,totalDeposited,SNX,sUSD
0xDd43E832bC1bca03e8e754652C5FFe1977b4d2D9,110.337363362929931804,0.0,0.0
0x4e229595415CE234304139cCe95681c8f553772C,1000.15,1000.15,2438.365699999999990246
0x278E81e2dfb4275FB69ef2C4b8782c1C1A282Af9,1004.47340777,1004.47340777,2900.0
0x1c175ce4f8f3E8a16dF7165F15057a82a88C025c,1513.108072756140613742,728.765957602493046331,2680.121413707736473768
0xdF038885B13579FB8A1531178E63DE93cd49C62f,1981.106505398125898098,1981.106505398125898098,7249.365423721698067569
0x2226f49EFe9F1b59B0243b54dB33bb3F0B8B0679,445.912298332205665189,767.902119927620307998,2680.427836062506482044
0x74d47619cE2245B65b0309E637E1144F2AE10534,15.30656662559004037,19.653016370201747652,70.987485733861123007
0x945d5bcda8dCd9Cd8b221fd23CF4b6C0E7e50bD5,447.636125323336097451,447.636125323336097451,1596.49599987958353835
0x8f46901FC234Cd942b88E6056ea58226207f4CA5,486.157121502425807176,486.157121502425807176,1919.150732279994989211
0xc400EEAb2b0A75969c3A53D95E1A38d28eae9441,2425.89915084612922075,3070.631201744389747356,11109.552600491364357222
0x6B9ED0c849A6AF95B97774a28Fe2291D652E9e92,854.928107095420179891,0.0,21.058761929641322196
0x9f2CcFb7ECac70f3Ce87f30Bd6Ea67FeC3A4fB9C,782.9,0.0,63.417514447489193401
0x6896625252CD1410425465Bc0790E232Aa7DD978,5000.0,0.0,82.129122631819525515
0xE2C567CD62Bc1fA94D75f0Bd7611B231aD02fA73,60.482174406915702955,60.482174406915702955,238.756168922236055647
0x7B32783a53344CF1D28a7C3EbF5587e0de652AFa,987.97309556565585569,2079.964337062476888905,9856.681833822934504456
0xf599DD992feA3C597d859d17D98c41a54D5a2e4c,7.800238286542676947,7.800238286542676947,0.0
0x197A78Fe1bD3BBb64c1325c027bdE8F67Bac1770,99.999999999962523046,129.616054977625084353,458.890968471785799808
0x77AA94aCfF9D6A4Bce8766431fDB3E7e23038cDe,442.192906460874250103,442.476720494411961972,1511.6751968371996632
0x30043aAbBCeBbD887437Ec4F0Cfe6d4c0eB5CC64,4607.515140203917854688,0.0,0.0
0xd1282134a3481Cb548504073ea31E602228f15b1,1037.918331953655152955,1037.918331953655152955,3945.709312237361470153
0x4B9CCE0e6c7ABE8a3c26f513c06517F667b3d36a,87.056858031302122109,87.056858031302122109,297.752349120890648388
0x833A9519FaC65b1928972f6F9191004BD95750fB,58.534960760690922628,73.802445681062210888,260.763980010836014752
0x07A92f07b414157F1B51Dc6363c4e41483C9AE30,1642.949683636131228462,1642.949683636131228462,5961.23402912704420916
0xC09C4E76f01260F16428a34A03C431b051002424,4045.419053182239058118,4045.419053182239058118,14416.588374170163767994
0xA4439B181f882b5Aa269889e90283c9D05a6eeb2,102.23775,102.23775,280.352950124999998878
0x7bF150d772D683FB47302EafF72557EA67F4DBb3,1022.641514911391864989,1022.641514911391864989,3978.875814807971982864
0x26c795A469719C032473687C8cc9e156b6fea660,2853.229399978644642157,0.0,0.0
0xA2B33cE05f8ac6bA011F9e0aeb296BE4C1F54Bf7,3022.765686784279670643,3422.149287834391776923,12293.560728206474272641
0xed01241c230fC18ACaE0463945f7C1E7747a7DC0,145.438474274037400398,0.0,0.0
0x7BA672eefeF37c71381ecaC3261674Fc475F172f,239.528206020857679838,0.0,0.0
0x51DB5022F3cff8A5807C84FC4932937E6250AaaC,111.73585361,111.73585361,328.082028812550325575
0x7a1cEC3E94de626F7869bBCAbE11467219A25218,160.082481680686169721,160.082481680686169721,736.545079687288328094
0x468F05137394F349F37c5e7D9b35661B6F68c0b5,576.983848024260760583,640.338363284075367096,2391.149569215015599173
0x5C88ddB07c2334988D1290aC45E1DaC047f6f987,2220.754611973867283652,0.0,0.0
0xc83B580750fcA8F603e20dA6189Bfd37bc6e19Ac,1316.805830657306247052,1316.805830657306247052,3094.223678020536155305
0xdD46E179320C6c753833102F7f266742787a20c8,516.373143971614565459,516.373143971614565459,1793.745264448874027805
0xeACDA2eC70b828072e4DFe045be2ae603E9d744b,2567.406957155549944994,2567.406957155549944994,8612.769413834653737334
0x70f1033420e6a50dCB9894Cb76afa5443d749d4C,119.520856326608201824,119.520856326608201824,420.892164399824823598
0x6a1cf24C645DB2e37141Fa12E70Cb67e56b336f3,499.71,0.0,0.0
0x331d6A591c1Ab2a8EE03959e6BF0848602D790B8,77.0561518,77.0561518,210.0
0xe3f0254B09AEc48ffA46f9eeE5A3BC7a8E510e6D,15479.655933036125653508,15479.655933036125653508,49620.861802596542653171
0xB86A5e504BC52B300cfeC4EcDF27569198DD67d9,2210.838226063486693119,2516.398499972462553141,8972.957556822873185286
0xfa8343c666C7b4E617e502c7070A31c52D5A46EC,16571.695813631602022929,16571.695813631602022929,70665.599723979884933171
0xfa5D9890Dcf4c9Ef87F04D46E68DBa4Ef9443d87,482.654559004562526648,482.654559004562526648,1498.384240372074425448
0xc537Ac9Ac5Ce931d22c866380Db66db7B5F49714,86.7807754,86.7807754,293.185544678705712014
0x7C5b226f7365b064EDb2eB5CA54998f65a4C5DB2,1203.81798154341303805,1203.81798154341303805,4524.088427223323965868
0xbd3a148D241CFEaA37BBB32369c2BA71C7D44EBB,10935.820648193501684856,10935.820648193501684856,50613.069156011978078736
0xb0D8C7654d06dBb1B406cC6349122411009aEdA3,249.8,249.8,844.324374845752835722
0x18C449e8be17bD57E4d20DBc936cA1cd2554e56d,500.0,500.0,1600.0
0x8cE47Ca78Fc1d3066a19aE004CD1760fcBb5644E,720.093682964471839495,866.287801176171634798,3084.001728474234575263
0xF9dcD74Ce9ED012B3Ea6ca912DdAb47319344F0f,191.661024917318696718,191.661024917318696718,671.05921093039987298
0x4b9a912251b7E61F406E9bAe88fCD4938310AA7a,598.758330646917445709,598.758330646917445709,1750.0
0xd8d4b9224e3870b8615502a3F4f0e2726DbEB2aF,99.482334051619999925,0.0,16.85569977473771
0xfF770424739a77B8990632c75ED859B74C0Ef749,242.125880398661363796,242.125880398661363796,869.311120284020275709
0xAe8C5C72b63f7b060058E222a159Fcfd9c5Cf5F7,8338.675922455012221506,8626.877490252264092758,38764.311905116080367584
0xBCe85248CA6527E3B5EAc83eC665f03E30f3CbAb,498.191801268017123345,498.191801268017123345,1682.88803602029503678
0xd4fed193AfDa571bb2faB9d26fDE9eF8054a07dF,266.656624284162931147,0.0,0.0
0x1104a05F9f87c4Ecc7c4f9B23F20ae44D5cfE166,19.947809318650588,19.947809318650588,70.677942611104685358
0xdC1A6074eb5139eE3fF8fab0AFD80AB2533b3b0E,1005.055018,0.0,0.0
0x4e6FDcE9B676C44B2c5E8800327e923696DDc629,507.740049183792569147,507.740049183792569147,1834.801169563985035776
0x41de0fF7e391b304ED0033819E91046853e14656,859.617027683253335038,0.0,0.0
0xc9ff6098E1ccaa189685527003e70A8DE32D2552,31.326052474221247021,31.326052474221247021,0.0
0x75c0C3e099674843C0b063CBb774CB6Ae6b61d66,3986.587456024301493318,188.879716580272370622,4458.777422750627183217
0xb3970949c8AD6FFeCf81F45629f9b990CefF044B,1784.098098922777162378,1784.098098922777162378,11952.800551776296517351
0xb8998753098097218A3df6Ab67a985592A49484a,199.25,0.0,0.0
0x0070BC9033aDF1E49517f98304f41F778d370208,367.627730809142289966,0.0,0.0
0x0A8C854345D126c1fd90720F8D60630Ec0e273a2,1841.06625745,1841.06625745,6504.22282337880630471
0x7dd4640271b84f7D023946AFB2b85E7964C21FA1,236.968564040912835155,0.0,0.0
0x38B97bF431A02d71428360231C2E9D4257F75D4f,5.38,5.38,10.0
0x1e18D5811eDd02a63465655A2b835612F8F22730,311.255105820017757584,0.0,0.0
0x87749f7C19905ab4caE926130cfAE96cafc29286,0.171367916672238614,0.171367916672238614,0.0
0x9FBF555C8522783E65019100352a97479853CAe1,416.277,0.0,0.0
0x921a07B51b5e75D8a9e6f4424155c4eD5B9d5296,44.300979519145146928,44.300979519145146928,0.0
0x54019B5F44120e750ca9f8ef866936A39b76c6Ee,2068.439327487605319576,2451.40538069817209561,8768.620003314497509287
0x59d1026240Ef66868F8245Acc9e3798e2e015619,7.274110072460651816,7.274110072460651816,20.337199410921238954
0x2f4Bf8938Ee529B4cab899762A623030DEa26f2E,17425.886314745107416489,0.0,3158.574457026817800664
0xAbB6b51089Ea0178a6a06Aa931E190418CE3f7AA,159.725720329672690129,159.725720329672690129,556.097948884048567302
0x5d96D8F927a7bf5F342017CAF70039B9e9CFC216,1290.679634208293105593,0.0,266.913440704454326295
0x8d0D612E38Def56685bB6189A519B0c43a1F2739,901.379025897133692848,901.379025897133692848,2200.0
0xA423fE4CFb811E9CF6a61a02e80E372c0970d4b0,1910.023328648778645362,1910.023328648778645362,6509.120732256068526472
0xBcDE591c5762022DecDBdC11211753EAe7b270B5,18.8780759,18.8780759,57.20943595706801509
0xD58A00C3F7Dce14caEaf49FC465cE1896928aB04,1698.791032550693031706,2041.262017790259396504,6042.48686566446257486
0xC38BB98F14d5B5b1bbDf1696A2ED5f3D96bff7EB,1767.491837079701315686,1767.491837079701315686,6312.139700558181936207
0xAafba0c36f3B23960286a72Cf91028505A10A61c,2098.053,2098.053,6514.665324876476392999
0x52dd13e620A35E7188413b67e12534BcEF71764D,9652.524019004760995778,9652.524019004760995778,30002.852764960776946801
0x5319Ccc6D0a61D34Ce99a97D67A5AEeD9d61caCD,46.72005,46.72005,162.868748542286987814
0xb1Ff8BF9C3A55877b5EE38e769e7A78cd000848e,12.918715911557300461,12.918715911557300461,30.0
0x4041cC7eFe876D60299ef2Bc7C8d10a1D046E7b0,200.590548394038150903,204.451017690315674441,636.952082500216018884
0xCe0748bD63c87E968Fa0F4B56fd5A3F8F00523A6,484.403519990000016384,0.0,0.0
0x4717c3Df812351699483Ce9ff8fc3Ad191fa38F2,478.65192581,478.65192581,1767.147196947766881721
0x7d7A1eE5e01D0B94dF82d6901528Dabb0a9acD08,708.501572054423271159,731.260776171588111438,2701.964922248297163657
0xD323a6598c972206a566133fCA7fDf254E83570E,75.04509710610753619,0.0,0.0
0xB0fb4F19B4876EA60a7e9c508B8d8647be963cD4,773.913198107380514233,0.0,0.0
0x79beBfCB560141f22959c62BbD2930D5c7E35D30,356.848409295162602125,448.850702909841538049,1595.61513680391083329
0x1fccA4cC0722109f52335043eC3160f2cDbf69E8,1055.980259071088755959,1568.507941385963733541,5548.530248143157053406
0x91C5fA6872f3a93b999843EaF06EB34a18a69A12,142.266925196354961216,142.266925196354961216,493.202721595996866128
0x9b7a93A5eE7C7687bF2f4A68FCf6779091d43755,23.256268243401753216,23.256268243401753216,85.876407106096205762
0x31eA41b97E0F939f778B152226A01A7329844db7,106.400171273258436649,127.949086397333304239,389.790506657005318754
0x13acb781F473e15F4E859eF382104b0e3E6F1654,1651.470013095893540686,1651.470013095893540686,5767.679843330746706854
0xdE78F08a199271Ee7257487d676Bd21bd4f09C71,124.844,124.844,462.28770456930182077
0x3B15CEc2d922Ab0Ef74688bcC1056461049f89CB,616.548507529320090229,616.548507529320090229,2152.27366066266034787
0xfB2c91c275eD26B5d2A802E0478cE52720625214,848.634064992742691638,848.634064992742691638,2898.45429508824348779
0x11096722c0368f4C4343eA544033cF519eFb9275,294.365645661480796799,308.875320746754601104,1016.446006081930817806
0x36F4BFC9f49Dc5D4b2d10c4a48a6b30128BD79bC,2766.124510027771394605,2766.124510027771394605,9984.39837728261295009
0x564E67F219d0aA971f76DA43bd96043740244b51,816.342690599006341875,491.021680830856017365,1582.137508336286587646
0x5a411F084FaA3259924A4764ff9B090C5780A159,462.94187707171503492,462.94187707171503492,1266.585403641866400421
0xf7CcFbAad26B61e7b85A81913850Cef3A42c7689,1706.407467255000827471,0.0,0.0
0x2e465dDCa6d2C6c81Ce6F260AB13148d43e93371,595.646761305425914192,595.646761305425914192,2229.786653780087643964
0x02AA319B5cE28294B7207bDCE3bbcf4Bf514c05B,81.48736,81.48736,245.138116794108706472
0xe085789A6A0fc5D0253082bf857C8e4DbEa8F2f2,252.15764971,252.15764971,767.439976697305526208
0xD25926A06C7f9d5aC2FBB06CFa4dD38ae1Fc652F,95.628903757583992058,95.628903757583992058,338.017434720243065639
0x19775E1817BC7a1e41060F80E0d00EabAE2959A7,418.2580759,0.0,0.0
0x163D8b117F10E265eF2908E2A2576bA5aDCd51A7,2634.547596581711786473,2634.547596581711786473,9424.587503622382720147
0x816E9099A6Fb9F7a1197480bD299b7b85bEd5395,429.688827481063333875,429.688827481063333875,1429.910162083131854608
0x18d022A385D6a5003f16F4187D2983B7dF4E0Cb7,178.995921895398056306,0.0,0.0
0x623549D2c272C98767659a009238B0f4aD508581,9.25,0.0,0.361401574027735063
0xFdaf028f781A6eed9F9A39b2A538a3d7A1974e5f,681.061136671542616175,849.90837928260441299,3058.227358557955880291
0xc4fc1B9aFD7c14EA99a9490F86b32D94ADd61126,48.2548,48.2548,179.041330462734929919
0x0D71d8a431D7E2965f01a78faf7FedD94de6750c,116.375023581348573146,0.0,0.0
0xcDe4d4FA46fe2878C6b0530c9B9aC9Ab87A38039,13044.745103427404678935,26409.06115537664665569,169001.915287850293905639
0x86d827d018185a56B7BfC2Dd3A5b624EA7525E10,46.76444,46.76444,179.161658500210190444
0xc874901C1aa292781110118Ee4D3731c74E05b16,1756.823969723125302923,1756.823969723125302923,6272.775588556071802569
0xc639fAC53E86834C764b6D16304c33f850A91f1B,134.38,134.38,439.934409110171942677
0xd8535b13b2Bf189023a8719a729BAD8A4bd0Ef46,6.316057,6.316057,24.104046052377838911
0x6ED916E093EbCCc790109f4a2073Bff50Cf9160E,30.07,30.07,107.763343333816983613
0x25Da25bEB1729c137Ba8cEEF312fE73556B7f88d,826.219826808540529135,826.219826808540529135,3347.4450023381410677
0x916c2Cd2F87c0E9D7a02B76AA8bA6cB6586187D4,161.873714135068365189,0.0,0.0
0xF0Fa10510966E3652377f4351802A13147875f31,18.8780759,18.8780759,51.823464691483333126
0xA7bF01395aFc8f3c8F9cFFAe676B15Ad2D675c7c,85.933225222834793813,85.933225222834793813,287.330950622218089196
0xac57C7e04A23eEf0402Aaad25e452DBC0e969973,393.51451,393.51451,1476.721562093109431707
0xAB432194C3830bb04AA11ff16daFDdFf7B03C7Ad,10.032337,10.032337,36.673675951163093322
0x819E6b281EB6E668C7D6b04208288fe0E0B3676d,99.529,99.529,345.791476206145687533
0xABceB0F84C830d6d7B94C6273F2ab27cA597Aa25,2346.519467548846420454,3162.070026398552565308,11165.272404042300023969
0x2C0B21C611f4128a9B8d699919a9e94b896125Cf,133.7123959,133.7123959,490.641569313036827868
0x5E1a73e69079EeD061EE95aE870670a6b40CdAfe,1206.873718942744581572,1206.873718942744581572,4268.276141512674060633
0x4b5b8C41940Ab49b8211Af3C55cB70C546cc8439,31.623072688742343859,31.623072688742343859,110.230747877975264193
0x4b8639572f3e6756838C14Ebe185014572e8AB18,696.084983884365265245,696.084983884365265245,2494.13167096366403866
0x6E22Cb9fA9F94C30A7682F0D12100A3808c84DAe,1244.459029656050446412,1244.459029656050446412,4632.523719701276966164
0x9fBF4f00105DAB6155a1b8CA1f323A62E0481318,3064.414860190863032692,3064.414860190863032692,10765.017777652461323436
0x7d39C58AEF57Cf7BbD5B51BC61F21a21a445dF92,751.448619025643804158,751.448619025643804158,2808.918658187535105677
0x121667B6690F5040C672c3Df912A5aAF8735Ca23,25.964663758852866246,25.964663758852866246,70.0
0x3ab8a60d3f0df036022673E542e54B29C68ffB14,11.25664489,11.25664489,40.775407908684846472
0xBd7FBaF67Cf30b5b95F646823dd0bc096e646b08,12.634521981422500291,12.634521981422500291,43.86444139934426484
0x07bE8468D0ABA280bA72A924fd4d30349ed71De5,991.30541741,991.30541741,3525.938075616801503187
0x283266045Ab2aB0793a62CADC21D55f685636Ae0,3.245864187067599439,3.245864187067599439,12.161284457889537979
0x0F015BD250aD1c58d276e66B8dCa655DeEEaDbf7,150.01009,150.01009,540.0
0x4c1a5c00B2c60F7C1c28B03Ec1CB9Ff55D05DB75,146.067787206773107987,146.067787206773107987,548.194217374363653614
0xD72B0b5f4005F421F3c70CBF02e2F0Aa3b497a86,1088.25868441797837839,1419.773858126044270077,5054.527610555350201276
0x3a2cFF7596d3Eeb1Fe33D41051e935769CeAe392,5101.748034438024987496,0.0,0.0
0x0A9A1fD9C9B8268337AACA7AC1F189777cF786F1,50.0,50.0,141.547730893284247357
0xcE005CB1994c59bE3acCc909c6Dd2237119D399d,1657.333606019761272146,2034.906364360332556832,7387.356346997709832089
0x97b6Ea551Cc93bD537f09df3Cd88c59618ea0C3b,573.95926614531668735,573.95926614531668735,2002.922669541121265892
0xA9214877410560B17560955Ca84eABdE4E30DcCA,1586.584508236728145834,1586.584508236728145834,5572.426655950637356329
0xaa7bab6c5dE5c20f385A1BD481bac521b4B70e68,1238.772560146829956433,1701.000194352493693811,6033.1274144937428858
0x7BCb3A4Fcb474AF5B21E95666c67b6363f9be1A7,361.4819891,361.4819891,1283.434765857587549649
0x5af17F7522C9Ff3700984673E0cAC4754bb2b793,678.076883908259628409,278.07212858525741817,990.951188590799453521
0xB587787A8c8CdE1250eDa1FC2e664666720c661f,33.968749996566638765,33.968749996566638765,120.95572247278715221
0xCE83731Fa5730454e7D3A054Bf0ab1Ec6e37e8AA,4566.255373812099671447,4566.255373812099671447,12645.254040638374958981
0xc25C0092307A5b8afd8A4bD01351A92579040951,6681.582810222156361439,6681.582810222156361439,23654.81230861818108919
0x2e9F126F25837E646695B5DfF0105B02b815fD3D,360.160303357812871039,390.241745501345133443,1187.993920962473547497
0x4b06DB5322ED063d159e4EeCb3f0E52BB3E0F14c,133.485865835294853717,133.485865835294853717,299.999022530700624832
0x71af10B15b779fCC1f271942Bc066FaDfb815070,82.884928576009153217,82.884928576009153217,241.602822226935709048
0xe400907c43A84B59F8926836094286eF9A728182,1009.938297608723573467,1009.938297608723573467,3612.080930067755750607
0xbD0bEC236cb09C73dCc8669Ce1888f0a20ED8cC7,507.71328954271471348,507.71328954271471348,1702.93619093551002955
0x40377A6641805858EB1BDdd7f478a345a9e65Bb8,426.91662712676182106,426.91662712676182106,1499.960943714068256012
0x73Da40edBa728ec51F07424408d9E308FEaF7252,7.570784362216997574,7.570784362216997574,21.810815860724244376
0x541e4c2A61121cf2A368Fd41054A0e57a9D2999A,58.398,0.0,0.0
0xe066FE84075fcaB0359498EE2fD29C18a8da8FEF,12.789107028906249477,12.789107028906249477,45.331291567626068092
0x9b95A00035A08be9AFF260410b5474Aeb7531033,101.900407664470721242,0.0,0.0
0xe3075A08B7F42C0FB55B8546eb7170A6435531f3,426.990503544298266597,520.286138224559227308,1760.293567680611998433
0xeAa09Af8dDA09F23F5D3013dB052185C98f8F3c5,300.0,0.0,0.0
0x74bD0c664B7Bc4DC284eE0cdfFE7eF2950EB960c,3477.231516897368818708,0.0,0.0
0xAdE7aD535074E552A69afa1463132443666dBa38,170.572357518632331691,0.0,0.0
0x0b3253308f632b25962BaA91Cfc8896C1Db34E4A,117.810117163013936589,0.0,0.784344590908714214
0xA5C76dfc97C5ACeEc34bCd563b8FF8a833833B61,303.110023138491131615,303.110023138491131615,1125.863020911762922265
0x2e811936373126D2F6ef6bCaC0fc4cCF27b963bc,802.92598194941032213,999.549922312867678973,3548.791551318884399316
0x037cDD64F9b2E00fc6B7a1aA3E6152AFF8718540,252.988504741016832386,252.988504741016832386,835.07338283534604821
0x8a9BcDc68D19e111663D6c986caf1dA1edA1c304,344.301890424204383339,346.945070664655078216,1223.383230877928860126
0xA4d98E199310Eb194B6012682f20afC3C9B6ED2D,274.683762585286902621,274.683762585286902621,600.0
0x7DE4eb58F338c49ADf9744D219C5Fb62B0b368a0,868.448834299919619518,0.0,85.341668044486502048
0x3aF1Ca55Eb3d9Ef6707B22A592D5AB8398B44249,52.287581699346405229,52.287581699346405229,183.754388034368485637
0xB0EC510be0cD0BfcFF595955bE598CA0b3b8EC4E,705.835391499573876935,0.0,0.0
0x12A1E8f498501c2CCE0967F8b9717b28492fC668,774.469104804510331608,1034.077970377471010367,4003.042000685773433264
0xA841DCE331726A6B9d31f1fcEBB96B8fF291EA14,4873.074120140447663032,0.0,0.0
0x18C672e9E14c617f27aaE4Dd806f8bc24D809623,1294.54816036528243718,1708.846262651823180044,6020.298652703603566959
0xE8497d44371e0145B0b382a57a229fb03a247ECF,32.311470095447889043,0.0,0.0
0x47d23b09439C89cd9383450C7eE28eF9E8e52293,333.91802663,0.0,0.0
0x951CbF802dc181541586B478Ac867a4807494289,62.00132568,62.00132568,220.040773731192222544
0xF0bBfB6B0D222E0D065538546d20302298752446,574.406202412211938878,574.406202412211938878,1350.0
0xF1DC23C0888d9Fc5A04BB5828C80B3A130F841CC,32.39026617902134714,0.0,0.0
0xe855BdfcBDb38e8705d8D52b756da1028468b1BC,308.548958988129574803,381.283746546524288297,1319.612359398696133242
0x7A13cBe3005496Ab1C9930ec005c411C812214CB,64.622858482728078336,0.0,0.0
0x26A6dC267e276Fded7b40251C8fc08B1b40df367,1229.035174073942917387,1229.035174073942917387,4532.972401637509585338
0x0337DCbc6F5F2c2cA665fdD487f7d8f23c305b08,1504.930303368794629314,0.0,292.453000581312735337
0xc58Fc00860796FAde2EAB9E5b761F4855374cD39,1842.243224803408056595,1842.243224803408056595,6474.379997054922066569
0x68BDeFf9aca67da30Ad7e78feACb3685A5c0863F,1223.001711459635916676,0.0,0.0
0xbD160c0dE7cC1Bd36Ab1A3a6EC5B801daF92a962,57.010340531144660567,57.010340531144660567,170.397364015052661418
0x93DF2Bea2e66d8c4fE547262Bb07975D2774469D,6721.583561713080472942,8044.922976693991348186,32756.635647899536532399
0xb366e2348cA1E6D46d9124E719BE8a7cF4b1dc86,161.840446575353340422,161.840446575353340422,572.448056556994049361
0x787B24cEcEfeC7aF515f096b29d13d4D2fE9918D,555.374694036279889429,555.374694036279889429,1578.089610576835022416
0x1e69446e7Fa7da6379DC62D14D142745d5Fc2380,4867.425234279916770664,4867.425234279916770664,18082.733176064895552834
0x19d9288fedB474a1Fc534Dd548014164F7501f31,1.0,1.0,2.823499999999999988
0x18ED928719A8951729fBD4dbf617B7968D940c7B,24317.548009877458454388,0.0,0.0
0x1F8baD59fC50921F78C4C2c3D09F8FB8cA820568,508.383763,508.383763,1803.127327967219378697
0x4E1Ac756a9E6c9c4FAc289aC83b08DF201BC8c61,68.884649103066273488,68.884649103066273488,257.363305959337432473
0x0186D975cfE19772e58f4d314a52984b31a2cbEb,79.8,0.0,0.0
0xD3802dcE7F7A54d59E7a64329d287624FF3F495a,449.686509164066033427,0.0,0.0
0x777e97A7e8a0f5831419696AFba2d493588c22b4,127.534848475544666955,0.0,0.0
0x6a7eB27407a50a4eb9d015EA2B0F2e1BcC724461,64.83157847,0.0,0.0
0x99eb33756a2eAa32f5964A747722c4b59e6aF351,128.365234476246871157,169.814744440792990865,596.860050341511298725
0x64cd4a1B4B2B23d9fB444593A3bE8c0bab40876e,3828.223534497101034052,1414.111767248550517026,4877.814608941934605928
0x2533321a436578C60A176bD7cb0F9B2590a98EA1,1694.344609328694290743,2114.168955511592658494,7467.108106139866248697
0x2FAf55a544c5F73666438BC185aeCC9D685E6E3C,56.757202403365463229,56.757202403365463229,203.23808477991777357
0xe894A57130db39a5f0Cadae97170B10055424504,18.8780759,18.8780759,65.673773275199585832
0xDF2BA6bf1D1A2347B28d2E5869C338aEBD8daE3b,2602.864579670638709924,2729.818615898110946312,9853.108986936816089686
0x1BEDb365b833Dea1Dcfdd2A924874Da9D37C80b7,78.96379,78.96379,245.102015568095978352
0x550c7c5f4A4144D6be5b0Bde5D582e2139E55D6a,664.0,664.0,2289.558750880558793448
0xad1e365152589d3501340Af5c004bfa1EF0d724a,427.212898416409656513,503.609630452600539522,1782.289819226234349374
0x71F12a5b0E60d2Ff8A87FD34E7dcff3c10c914b0,5802.770028465038826385,5802.770028465038826385,18724.020771795588343893
0x37dF0e34DC942D2ab60206748FB101Fa51fD7992,103.251444358689958832,103.251444358689958832,359.091195239821166867
0xFc29862c02057685f01e134ffe44B7887812381b,126.508989571151455062,126.508989571151455062,421.6539016399600112
0xC79521e25128B4FB39a48e80e0cF440CCd3E0655,596.495153140282090432,596.495153140282090432,0.0
0xb9d666984888ECff1E7e468Ad1e482eC74ea2017,132.966001327243043309,132.966001327243043309,516.308563936347129691
0xf6D2dA52cfD4c0b7c36C1477EAcA1a8c817cb490,24.792519260380575638,28.541076129431657268,101.359774665718607452
0x982Ad1AEd87C4adF0DE68939266C2Cfe302567B9,25.0,25.0,50.0
0x95F88EF553C41990713671890e6eFc8A8c3c5899,1327.855864618688985828,1327.855864618688985828,3250.0
0x29317636d73a6AF35fa3113835BBa7A4cE8E9354,644.74526492,644.74526492,2176.044674478100690186
0xFb5E8a587733E1a8700E1d448F97A12BAb4AD4eA,11.55893462,11.55893462,33.326517325425080266
0xc9Bd76858326eE8cf636a6588C61894a1d62d1aB,16.535,16.535,48.711319764044108818
0x82E7b6D4De12d3AB104912F42c97de3055b5f014,179.811215661143988056,179.811215661143988056,614.272023059885955414
0xebAAc94eeFA3d7D7470870f34ED8f0f22a85b16c,376.118726080226894086,376.118726080226894086,1257.458542472716690277
0x7F5a1AFefe061395bDaD9256251D16B70Ea27733,90.48618,90.48618,257.250954388794535386
0xf98f775948Aab7eCA08c527fA9EDb44e5c383168,3843.933439649124457088,3843.933439649124457088,14058.90726037530788255
0x67C79fd475E4FBcaB1ecC8018A767DaD7172D976,1861.811828434508553907,1861.811828434508553907,6487.852486212398833372
0x6B482bC041D6983daf4C5c5CfF67797285E3d5c6,12.031456629999999,12.031456629999999,33.741660730250307475
0x453e692bEa81E32CAa6AE385CeCF8c9cb85d443e,593.163017454052467697,593.163017454052467697,2081.096973359355057292
0xAfd0770B7539Db98F9b85736a2CcBD3a229c78a4,802.2190759,802.2190759,2914.55935362683899702
0x0aE97b5c46f125D7644C5331099F8e10f8a0D0f2,1823.670968415006792691,0.0,0.0
0xD6B765FCd7696109a820f222208Ae3a715a5bFF0,2902.956466726600805889,2902.956466726600805889,8240.137093774767304752
0x23c7ADa0b07ec81313CcAcB1cb207E93d58eA7c5,754.674009776203535395,754.674009776203535395,1975.862336595730215016
0x25DfCb15F75d8C7359bB6fF078708cFA89f80083,365.410796592645870875,365.410796592645870875,1220.861008044090324418
0x48Fd43531F21C5fE515A64E90ad5142c6084C083,10.230379070111923133,10.230379070111923133,34.909458848059033782
0x92d044230b5d92222fB8AC72913AC3bAFee484E5,571.515665848004410056,571.515665848004410056,2046.974192736158216765
0x163eE09DeEEA9DAB68df0Ae49F48c8E07AD54aa2,3079.0013116449590013,0.0,0.0
0x55BD3FCB236e32aE9E927bc8882A54F5827Fe5ca,401.283099495943023016,0.0,29.340985635083855246
0x612356EA7E7F2D9d9BDC1aF83043Eb6f14061Dd4,4.720610020362003432,4.720610020362003432,12.561005639759263637
0xa89d63510E64b9781aa9B4761eC15D472a5cA4AD,590.634746216725738626,845.912355564578046001,3209.236419178550188424
0xe77e8175201F92446D894a6c068DF5c7C7eF64a7,129.828848139276628481,129.828848139276628481,364.389254103059814502
0x2a9D299ea0195CdAE7b2914eD3625Be8ea5a3850,683.841680019909704266,846.449146658521982185,2516.465897564797523201
0xBdcA2cF489680Ab4D66061Fadd75c59DcD019329,2169.315591554730831502,2169.315591554730831502,7660.133329720632438476
0xC4A6312A5d5af3C03D546fA287fA1F883b3DB749,4092.441472192521946368,4092.441472192521946368,13999.995028308285627754
0x8888C67239a1123F80a7956CE16559661Bf0151B,138.97749293,138.97749293,339.75
0x0D4Cc652125EC9fd6Db625f78F2a8bD9C3bA65Db,25.97536480379711159,0.0,0.0
